condition_family,source_category,condition_kind,source_index,source_id,source_name,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
entity_vote,chara,first,3,3,露米娅,45,chara,available_crawled,69,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=3&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0003/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 露米娅</b>（本命票要求：是）
entity_vote,chara,first,3,3,露米娅,45,music,available_crawled,110,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=3&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0003/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 露米娅</b>（本命票要求：是）
entity_vote,chara,any,4,4,大妖精,212,chara,available_crawled,102,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=4&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0004/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 大妖精</b>（本命票要求：否）
entity_vote,chara,any,4,4,大妖精,212,music,available_crawled,234,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=4&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0004/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 大妖精</b>（本命票要求：否）
entity_vote,chara,first,4,4,大妖精,9,chara,available_crawled,25,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=4&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0004/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 大妖精</b>（本命票要求：是）
entity_vote,chara,first,4,4,大妖精,9,music,available_crawled,50,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=4&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0004/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 大妖精</b>（本命票要求：是）
entity_vote,chara,any,5,5,琪露诺,1104,chara,available_crawled,139,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=5&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0005/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0005/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：否）
entity_vote,chara,any,5,5,琪露诺,1104,music,available_crawled,361,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=5&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0005/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0005/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：否）
entity_vote,chara,first,5,5,琪露诺,177,chara,available_crawled,94,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=5&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0005/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0005/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：是）
entity_vote,chara,first,5,5,琪露诺,177,music,available_crawled,202,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=5&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0005/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0005/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：是）
entity_vote,chara,any,6,6,红美铃,596,chara,available_crawled,127,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=6&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0006/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0006/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 红美铃</b>（本命票要求：否）
entity_vote,chara,any,6,6,红美铃,596,music,available_crawled,306,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=6&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0006/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0006/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 红美铃</b>（本命票要求：否）
entity_vote,chara,first,6,6,红美铃,80,chara,available_crawled,87,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=6&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0006/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0006/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 红美铃</b>（本命票要求：是）
entity_vote,chara,first,6,6,红美铃,80,music,available_crawled,131,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=6&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0006/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0006/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 红美铃</b>（本命票要求：是）
entity_vote,chara,any,7,7,小恶魔,177,chara,available_crawled,100,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=7&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0007/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0007/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：否）
entity_vote,chara,any,7,7,小恶魔,177,music,available_crawled,226,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=7&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0007/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0007/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：否）
entity_vote,chara,first,7,7,小恶魔,22,chara,available_crawled,41,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=7&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0007/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0007/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：是）
entity_vote,chara,first,7,7,小恶魔,22,music,available_crawled,56,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=7&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0007/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0007/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：是）
entity_vote,chara,any,8,8,帕秋莉·诺蕾姬,933,chara,available_crawled,130,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=8&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0008/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0008/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：否）
entity_vote,chara,any,8,8,帕秋莉·诺蕾姬,933,music,available_crawled,343,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=8&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0008/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0008/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：否）
entity_vote,chara,first,8,8,帕秋莉·诺蕾姬,166,chara,available_crawled,96,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=8&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0008/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0008/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：是）
entity_vote,chara,first,8,8,帕秋莉·诺蕾姬,166,music,available_crawled,205,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=8&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0008/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0008/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：是）
entity_vote,chara,any,9,9,十六夜咲夜,1710,chara,available_crawled,141,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=9&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0009/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0009/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：否）
entity_vote,chara,any,9,9,十六夜咲夜,1710,music,available_crawled,382,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=9&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0009/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0009/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：否）
entity_vote,chara,first,9,9,十六夜咲夜,354,chara,available_crawled,109,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=9&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0009/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0009/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：是）
entity_vote,chara,first,9,9,十六夜咲夜,354,music,available_crawled,254,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=9&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0009/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0009/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：是）
entity_vote,chara,any,10,10,蕾米莉亚·斯卡蕾特,1563,chara,available_crawled,134,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=10&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0010/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0010/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,any,10,10,蕾米莉亚·斯卡蕾特,1563,music,available_crawled,361,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=10&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0010/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0010/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,first,10,10,蕾米莉亚·斯卡蕾特,285,chara,available_crawled,101,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=10&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0010/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0010/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,first,10,10,蕾米莉亚·斯卡蕾特,285,music,available_crawled,218,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=10&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0010/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0010/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,any,11,11,芙兰朵露·斯卡蕾特,1321,chara,available_crawled,134,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=11&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0011/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0011/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,any,11,11,芙兰朵露·斯卡蕾特,1321,music,available_crawled,333,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=11&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0011/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0011/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,first,11,11,芙兰朵露·斯卡蕾特,280,chara,available_crawled,102,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=11&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0011/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0011/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,first,11,11,芙兰朵露·斯卡蕾特,280,music,available_crawled,214,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=11&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0011/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0011/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,any,12,12,冴月麟,129,chara,available_crawled,117,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=12&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0012/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0012/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：否）
entity_vote,chara,any,12,12,冴月麟,129,music,available_crawled,226,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=12&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0012/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0012/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：否）
entity_vote,chara,first,12,12,冴月麟,12,chara,available_crawled,39,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=12&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0012/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0012/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：是）
entity_vote,chara,first,12,12,冴月麟,12,music,available_crawled,64,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=12&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0012/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0012/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：是）
entity_vote,chara,any,13,13,蕾蒂·霍瓦特洛克,62,chara,available_crawled,97,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=13&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0013/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0013/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：否）
entity_vote,chara,any,13,13,蕾蒂·霍瓦特洛克,62,music,available_crawled,182,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=13&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0013/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0013/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：否）
entity_vote,chara,first,13,13,蕾蒂·霍瓦特洛克,4,chara,available_crawled,25,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=13&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0013/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0013/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：是）
entity_vote,chara,first,13,13,蕾蒂·霍瓦特洛克,4,music,available_crawled,35,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=13&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0013/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0013/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：是）
entity_vote,chara,any,14,14,橙,151,chara,available_crawled,108,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=14&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0014/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0014/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 橙</b>（本命票要求：否）
entity_vote,chara,any,14,14,橙,151,music,available_crawled,214,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=14&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0014/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0014/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 橙</b>（本命票要求：否）
entity_vote,chara,first,14,14,橙,14,chara,available_crawled,40,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=14&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0014/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0014/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 橙</b>（本命票要求：是）
entity_vote,chara,first,14,14,橙,14,music,available_crawled,60,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=14&votetrue=1,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/first/source_0014/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/first/source_0014/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 橙</b>（本命票要求：是）
entity_vote,chara,any,15,15,爱丽丝·玛格特洛依德,1207,chara,available_crawled,134,https://touhou.vote/v5/?m=chara&type=simple&votetype=chara&voteid=15&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0015/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0015/target_chara.json.gz,,official unfiltered simple ranking,,,,203,,,<b>在角色部门中投了 爱丽丝·玛格特洛依德</b>（本命票要求：否）
entity_vote,chara,any,15,15,爱丽丝·玛格特洛依德,1207,music,available_crawled,351,https://touhou.vote/v5/?m=music&type=simple&votetype=chara&voteid=15&votetrue=0,data_raw/cn_official_legacy/round_05/raw/advanced/entity/conditions/chara/any/source_0015/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/entity/conditions/chara/any/source_0015/target_music.json.gz,,official unfiltered simple ranking,,,,491,,,<b>在角色部门中投了 爱丽丝·玛格特洛依德</b>（本命票要求：否）
