question_index,group,question,token,source_surfaces,cross_eligible,analytical,answer_index,answer_id,answer,expected_cohort,status,advice_path,exclusion_reason
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,18,18,陕西,134,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,19,19,内蒙古,48,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,20,20,安徽,185,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,21,21,福建,317,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,22,22,江西,180,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,23,23,广西,255,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,24,24,海南,48,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,25,25,贵州,83,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,26,26,云南,57,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,27,27,甘肃,19,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,28,28,宁夏,9,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,29,29,青海,6,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,30,30,新疆,35,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,31,31,西藏,2,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,32,32,香港,67,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,33,33,澳门,7,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,34,34,台湾,91,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,35,35,日本,23,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,36,36,亚洲其他地区,28,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,37,37,北美洲,95,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,38,38,南美洲,2,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,39,39,大洋洲,13,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,40,40,欧洲,29,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,41,41,非洲,7,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,42,42,其他,43,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_006.json,
7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,STG（射击类）,3259,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_007.json,
7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,FTG（格斗类）,1136,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_007.json,
7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,都喜欢,3148,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_007.json,
7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,对官方游戏不感兴趣，也不会去玩,206,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_007.json,
8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,玩过,2434,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_008.json,
8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,并未玩过,5068,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_008.json,
8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不知道旧五作是什么,38,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_008.json,
9,2,您是否玩过 东方天空璋,d410fb78ca36bedc94593f416123qfOwBic76123,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,玩过,4149,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_009.json,
9,2,您是否玩过 东方天空璋,d410fb78ca36bedc94593f416123qfOwBic76123,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,未玩过,3548,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_009.json,
9,2,您是否玩过 东方天空璋,d410fb78ca36bedc94593f416123qfOwBic76123,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不知道是什么,32,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_009.json,
10,2,您是否玩过 东方凭依华 体验版,16ed2c8ab4571f21cee3392b9323hiqJdBKD9323,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,玩过,1042,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_010.json,
10,2,您是否玩过 东方凭依华 体验版,16ed2c8ab4571f21cee3392b9323hiqJdBKD9323,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,未玩过,6530,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_010.json,
10,2,您是否玩过 东方凭依华 体验版,16ed2c8ab4571f21cee3392b9323hiqJdBKD9323,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不知道是什么,151,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_010.json,
11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,东方铃奈庵（月刊 已完结）,4320,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_011.json,
11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,东方茨歌仙（双月刊）,3651,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_011.json,
11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,新东方三月精（季刊）,2885,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_011.json,
11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,新东方香霖堂（半年刊）,2169,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_011.json,
11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,都不关注,1975,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_011.json,
12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,游戏本身,4876,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_012.json,
12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,音乐曲目,7061,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_012.json,
12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,人物设定,6972,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_012.json,
12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,故事剧情,5587,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_012.json,
12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,对原作完全不感兴趣,40,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_012.json,
13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,热衷于收集,458,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_013.json,
13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,购买过,2270,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_013.json,
13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,想买但是没有条件,4265,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_013.json,
13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,没有考虑过,748,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_013.json,
14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,通过代购,2091,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_014.json,
14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,购买二手,395,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_014.json,
14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,委托朋友,629,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_014.json,
14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,实地购买,577,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_014.json,
15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,价格过高,1043,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_015.json,
15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,缺少渠道,2628,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_015.json,
15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,环境阻碍,1796,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_015.json,
15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,不懂日文,1939,available_crawled,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/advice/q_015.json,
