condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,5,5,25-29岁,329,chara,available_crawled,125,https://touhou.vote/v6/?m=chara&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的年龄阶段→25-29岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,5,5,25-29岁,329,music,available_crawled,299,https://touhou.vote/v6/?m=music&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的年龄阶段→25-29岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,6,6,30-40岁,66,chara,available_crawled,92,https://touhou.vote/v6/?m=chara&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=6,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的年龄阶段→30-40岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,6,6,30-40岁,66,music,available_crawled,156,https://touhou.vote/v6/?m=music&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=6,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的年龄阶段→30-40岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,7,7,40岁以上,11,chara,available_crawled,45,https://touhou.vote/v6/?m=chara&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=7,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的年龄阶段→40岁以上</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088b7e092bb901ab5LidwhSl81ab5,7,7,40岁以上,11,music,available_crawled,40,https://touhou.vote/v6/?m=music&type=simple&quest=2d3f1fec929088b7e092bb901ab5LidwhSl81ab5&item=7,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_002/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_002/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的年龄阶段→40岁以上</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,1,1,不到一个月,48,chara,available_crawled,67,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→不到一个月</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,1,1,不到一个月,48,music,available_crawled,64,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→不到一个月</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,2,2,半年以内,410,chara,available_crawled,127,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=2,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→半年以内</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,2,2,半年以内,410,music,available_crawled,245,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=2,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→半年以内</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,3,3,半年到一年（2016年下半年或之后）,1214,chara,available_crawled,151,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=3,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→半年到一年（2016年下半年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,3,3,半年到一年（2016年下半年或之后）,1214,music,available_crawled,374,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=3,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→半年到一年（2016年下半年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,4,4,一年到三年（2014年或之后）,3344,chara,available_crawled,180,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=4,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→一年到三年（2014年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,4,4,一年到三年（2014年或之后）,3344,music,available_crawled,457,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=4,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→一年到三年（2014年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,5,5,三年到五年（2012年或之后）,1691,chara,available_crawled,163,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→三年到五年（2012年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,5,5,三年到五年（2012年或之后）,1691,music,available_crawled,423,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→三年到五年（2012年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,6,6,五年到七年（2010年或之后）,765,chara,available_crawled,145,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=6,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→五年到七年（2010年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,6,6,五年到七年（2010年或之后）,765,music,available_crawled,382,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=6,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→五年到七年（2010年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,7,7,七年到十年（2007年或之后）,249,chara,available_crawled,122,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=7,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→七年到十年（2007年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,7,7,七年到十年（2007年或之后）,249,music,available_crawled,285,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=7,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→七年到十年（2007年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,8,8,十年以上,38,chara,available_crawled,73,https://touhou.vote/v6/?m=chara&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=8,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_008/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_008/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您正式接触东方Project多久→十年以上</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7,8,8,十年以上,38,music,available_crawled,121,https://touhou.vote/v6/?m=music&type=simple&quest=eda8afdfc227577a7ff0c299b7e7bYd0zSJ6b7e7&item=8,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_003/a_008/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_003/a_008/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您正式接触东方Project多久→十年以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,1,1,小学及以下,33,chara,available_crawled,72,https://touhou.vote/v6/?m=chara&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的受教育程度→小学及以下</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,1,1,小学及以下,33,music,available_crawled,115,https://touhou.vote/v6/?m=music&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的受教育程度→小学及以下</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,2,2,初中,778,chara,available_crawled,156,https://touhou.vote/v6/?m=chara&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=2,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的受教育程度→初中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,2,2,初中,778,music,available_crawled,363,https://touhou.vote/v6/?m=music&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=2,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的受教育程度→初中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,3,3,高中,3076,chara,available_crawled,179,https://touhou.vote/v6/?m=chara&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=3,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的受教育程度→高中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,3,3,高中,3076,music,available_crawled,460,https://touhou.vote/v6/?m=music&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=3,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的受教育程度→高中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,4,4,大学及以上,3746,chara,available_crawled,170,https://touhou.vote/v6/?m=chara&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=4,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的受教育程度→大学及以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,4,4,大学及以上,3746,music,available_crawled,453,https://touhou.vote/v6/?m=music&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=4,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的受教育程度→大学及以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,5,5,其他,125,chara,available_crawled,109,https://touhou.vote/v6/?m=chara&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的受教育程度→其他</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ea2ae9463d213292e1mvINMhK992e1,5,5,其他,125,music,available_crawled,209,https://touhou.vote/v6/?m=music&type=simple&quest=f81a726ed4ea2ae9463d213292e1mvINMhK992e1&item=5,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_004/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_004/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的受教育程度→其他</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06,1,1,在校学生,6483,chara,available_crawled,188,https://touhou.vote/v6/?m=chara&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_005/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_005/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的工作类型是→在校学生</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06,1,1,在校学生,6483,music,available_crawled,486,https://touhou.vote/v6/?m=music&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06&item=1,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_005/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_005/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,518,,,<b>您的工作类型是→在校学生</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06,2,2,固定工作者,753,chara,available_crawled,147,https://touhou.vote/v6/?m=chara&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F6f06&item=2,data_raw/cn_official_legacy/round_06/raw/advanced/questionnaire/conditions/q_005/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_06/processed/advanced/questionnaire/conditions/q_005/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,215,,,<b>您的工作类型是→固定工作者</b>
