source,table_index,table_heading,table_id,row_index,cell_index,cell_type,text,number,percent,numeric_tokens
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,4,说明,th143,0,12,th,第九日,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,4,说明,th143,0,13,th,第十日,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,4,说明,th143,0,14,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,4,th,Easy（完美）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,5,th,Normal（完美）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,6,th,Hard（完美）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,7,th,Lunatic（完美),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,8,th,Easy（传统）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,9,th,Normal（传统）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,10,th,Hard（传统）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,11,th,Lunatic（传统）,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,12,th,Extra,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,5,说明,th15,0,13,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,4,th,一周目,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,5,th,里周目,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,6,th,噩梦周目,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,7,th,噩梦日记,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,6,说明,th165,0,8,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,4,th,Easy,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,5,th,Normal,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,6,th,Hard,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,7,th,Lunatic,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,7,说明,ftg,0,8,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,4,th,通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/index.html,8,说明,th155,0,5,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,4,th,Easy,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,5,th,Normal,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,6,th,Hard,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,7,th,Lunatic,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,8,th,Extra,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,9,th,Phantasm,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,0,说明,stg,0,10,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,4,th,Easy(地狱),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,5,th,Normal(地狱),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,6,th,Hard(地狱),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,7,th,Lunatic(地狱),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,8,th,Easy(魔界),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,9,th,Normal(魔界),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,10,th,Hard(魔界),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,11,th,Lunatic(魔界),,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,1,说明,th01,0,12,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,4,th,Lv1,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,5,th,Lv2,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,6,th,Lv3,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,7,th,Lv4,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,8,th,Lv5,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,9,th,Lv6,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,10,th,Lv7,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,11,th,Lv8,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,12,th,Lv9,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,13,th,Lv10,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,14,th,LvEX,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,2,说明,th095,0,15,th,作品详情,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,0,th,序号,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,1,th,分类,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,2,th,游戏名,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,3,th,没有通关,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,4,th,Lv1,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,5,th,Lv2,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,6,th,Lv3,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,7,th,Lv4,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,8,th,Lv5,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,9,th,Lv6,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,10,th,Lv7,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,11,th,Lv8,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,12,th,Lv9,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,13,th,Lv10,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,14,th,Lv11,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,15,th,Lv12,,,[]
data_raw/cn_official_legacy/round_07/raw/pages/game/m_game.html,3,说明,th125,0,16,th,LvEX,,,[]
