source,table_index,table_heading,table_id,row_index,cell_index,cell_type,text,number,percent,numeric_tokens
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,8,0,th,大洋洲,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,8,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,9,0,th,欧洲,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,9,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,10,0,th,非洲,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,10,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,11,0,th,其他,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,6,说明,,11,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,0,0,th,问卷：你是如何接触到东方的（请简短回答）,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,0,1,th,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,0,2,th,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,1,0,td,数量：7948,,,[7948]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,1,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,1,2,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,7,文本回答,reasonTab,2,0,td,点击查看该问题回答集,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,8,自定义问题交互,crossTab,0,0,th,选择两个自定义问题，将自动生成它们的综合图表。,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,8,自定义问题交互,crossTab,0,1,th,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,8,自定义问题交互,crossTab,0,2,th,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,0,0,td,说明 注意：生成该图表的功能尚未完善，在选择互斥、答案人群不重合的问题时，会产生错误的结果，请注意。 该图表通过交叉两个问卷问题的结果产生综合图表。 表格可在两种类型之间切换显示。点击图表顶部的图例可以隐藏或显示一类数据。 如果出现无记录的人数显示则说明存在极少数问卷信息缺损的情况。,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,1,0,td,问题1： 选择主条件，该问卷问题将作为图表的主体元素。,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,1,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,2,0,td,问题2： 选择次要条件，该问卷问题将作为图表的次要元素。,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,2,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,3,0,td,载入完毕... 载入中... 请确保选择两个不同的问题 您选择的两个问题存在逻辑冲突 载入失败 提交图表生成请求,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,3,1,td,,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,4,0,td,点击这里切换图表类型,,,[]
data_raw/cn_official_legacy/round_05/raw/pages/paper/index.html,9,自定义问题交互,,5,0,td,,,,[]
