source,table_index,table_heading,table_id,row_index,cell_index,cell_type,text,number,percent,numeric_tokens
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,0,td,1,1,,[1]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,1,td,博丽灵梦,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,2,td,1540,1540,,[1540]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,3,td,458,458,,[458]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,4,td,29.74%,,29.74,[29.74]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,5,td,1998,1998,,[1998]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,6,td,26.07%,,26.07,[26.07]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,1,7,td,8.89%,,8.89,[8.89]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,0,td,2,2,,[2]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,1,td,雾雨魔理沙,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,2,td,1055,1055,,[1055]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,3,td,331,331,,[331]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,4,td,31.37%,,31.37,[31.37]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,5,td,1386,1386,,[1386]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,6,td,17.86%,,17.86,[17.86]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,2,7,td,6.43%,,6.43,[6.43]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,0,td,3,3,,[3]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,1,td,蕾米莉亚·斯卡蕾特,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,2,td,1049,1049,,[1049]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,3,td,259,259,,[259]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,4,td,24.69%,,24.69,[24.69]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,5,td,1308,1308,,[1308]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,6,td,17.76%,,17.76,[17.76]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,3,7,td,5.03%,,5.03,[5.03]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,0,td,4,4,,[4]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,1,td,八云紫,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,2,td,956,956,,[956]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,3,td,220,220,,[220]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,4,td,23.01%,,23.01,[23.01]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,5,td,1176,1176,,[1176]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,6,td,16.18%,,16.18,[16.18]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,4,7,td,4.27%,,4.27,[4.27]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,0,td,5,5,,[5]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,1,td,西行寺幽幽子,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,2,td,941,941,,[941]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,3,td,271,271,,[271]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,4,td,28.8%,,28.8,[28.8]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,5,td,1212,1212,,[1212]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,6,td,15.93%,,15.93,[15.93]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,5,7,td,5.26%,,5.26,[5.26]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,0,td,6,6,,[6]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,1,td,芙兰朵露·斯卡蕾特,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,2,td,919,919,,[919]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,3,td,253,253,,[253]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,4,td,27.53%,,27.53,[27.53]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,5,td,1172,1172,,[1172]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,6,td,15.56%,,15.56,[15.56]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,6,7,td,4.91%,,4.91,[4.91]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,0,td,7,7,,[7]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,1,td,十六夜咲夜,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,2,td,914,914,,[914]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,3,td,235,235,,[235]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,4,td,25.71%,,25.71,[25.71]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,5,td,1149,1149,,[1149]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,6,td,15.47%,,15.47,[15.47]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,7,7,td,4.56%,,4.56,[4.56]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,0,td,8,8,,[8]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,1,td,爱丽丝·玛格特洛依德,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,2,td,802,802,,[802]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,3,td,207,207,,[207]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,4,td,25.81%,,25.81,[25.81]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,5,td,1009,1009,,[1009]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,6,td,13.57%,,13.57,[13.57]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,8,7,td,4.02%,,4.02,[4.02]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,0,td,9,9,,[9]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,1,td,藤原妹红,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,2,td,745,745,,[745]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,3,td,200,200,,[200]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,4,td,26.85%,,26.85,[26.85]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,5,td,945,945,,[945]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,6,td,12.61%,,12.61,[12.61]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,9,7,td,3.88%,,3.88,[3.88]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,0,td,10,10,,[10]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,1,td,帕秋莉·诺蕾姬,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,2,td,654,654,,[654]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,3,td,173,173,,[173]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,4,td,26.45%,,26.45,[26.45]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,5,td,827,827,,[827]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,6,td,11.07%,,11.07,[11.07]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,10,7,td,3.36%,,3.36,[3.36]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,0,td,11,11,,[11]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,1,td,射命丸文,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,2,td,649,649,,[649]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,3,td,183,183,,[183]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,4,td,28.2%,,28.2,[28.2]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,5,td,832,832,,[832]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,6,td,10.99%,,10.99,[10.99]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,11,7,td,3.55%,,3.55,[3.55]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,0,td,12,12,,[12]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,1,td,东风谷早苗,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,2,td,615,615,,[615]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,3,td,152,152,,[152]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,4,td,24.72%,,24.72,[24.72]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,5,td,767,767,,[767]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,6,td,10.41%,,10.41,[10.41]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,12,7,td,2.95%,,2.95,[2.95]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,0,td,13,13,,[13]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,1,td,秦心,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,2,td,612,612,,[612]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,3,td,50,50,,[50]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,4,td,8.17%,,8.17,[8.17]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,5,td,662,662,,[662]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,6,td,10.36%,,10.36,[10.36]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,13,7,td,0.97%,,0.97,[0.97]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,0,td,14,14,,[14]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,1,td,古明地觉,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,2,td,604,604,,[604]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,3,td,130,130,,[130]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,4,td,21.52%,,21.52,[21.52]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,5,td,734,734,,[734]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,6,td,10.22%,,10.22,[10.22]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,14,7,td,2.52%,,2.52,[2.52]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,0,td,15,15,,[15]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,1,td,魂魄妖梦,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,2,td,598,598,,[598]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,3,td,170,170,,[170]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,4,td,28.43%,,28.43,[28.43]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,5,td,768,768,,[768]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,6,td,10.12%,,10.12,[10.12]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,15,7,td,3.3%,,3.3,[3.3]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,0,td,16,16,,[16]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,1,td,古明地恋,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,2,td,588,588,,[588]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,3,td,119,119,,[119]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,4,td,20.24%,,20.24,[20.24]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,5,td,707,707,,[707]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,6,td,9.95%,,9.95,[9.95]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,16,7,td,2.31%,,2.31,[2.31]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,0,td,17,17,,[17]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,1,td,琪露诺,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,2,td,544,544,,[544]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,3,td,135,135,,[135]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,4,td,24.82%,,24.82,[24.82]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,5,td,679,679,,[679]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,6,td,9.21%,,9.21,[9.21]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,17,7,td,2.62%,,2.62,[2.62]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,0,td,18,18,,[18]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,1,td,风见幽香,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,2,td,512,512,,[512]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,3,td,120,120,,[120]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,4,td,23.44%,,23.44,[23.44]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,5,td,632,632,,[632]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,6,td,8.67%,,8.67,[8.67]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,18,7,td,2.33%,,2.33,[2.33]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,0,td,19,19,,[19]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,1,td,蓬莱山辉夜,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,2,td,506,506,,[506]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,3,td,91,91,,[91]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,4,td,17.98%,,17.98,[17.98]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,5,td,597,597,,[597]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,6,td,8.56%,,8.56,[8.56]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,19,7,td,1.77%,,1.77,[1.77]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,0,td,20,20,,[20]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,1,td,铃仙·优昙华院·因幡,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,2,td,406,406,,[406]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,3,td,87,87,,[87]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,4,td,21.43%,,21.43,[21.43]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,5,td,493,493,,[493]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,6,td,6.87%,,6.87,[6.87]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,20,7,td,1.69%,,1.69,[1.69]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,0,td,21,21,,[21]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,1,td,伊吹萃香,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,2,td,402,402,,[402]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,3,td,80,80,,[80]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,4,td,19.9%,,19.9,[19.9]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,5,td,482,482,,[482]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,6,td,6.8%,,6.8,[6.8]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,21,7,td,1.55%,,1.55,[1.55]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,0,td,22,22,,[22]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,1,td,比那名居天子,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,2,td,386,386,,[386]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,3,td,86,86,,[86]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,4,td,22.28%,,22.28,[22.28]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,5,td,472,472,,[472]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,6,td,6.53%,,6.53,[6.53]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,22,7,td,1.67%,,1.67,[1.67]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,0,td,23,23,,[23]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,1,td,红美铃,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,2,td,350,350,,[350]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,3,td,85,85,,[85]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,4,td,24.29%,,24.29,[24.29]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,5,td,435,435,,[435]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,6,td,5.92%,,5.92,[5.92]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,23,7,td,1.65%,,1.65,[1.65]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,0,td,24,24,,[24]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,1,td,键山雏,,,[]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,2,td,294,294,,[294]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,3,td,79,79,,[79]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,4,td,26.87%,,26.87,[26.87]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,5,td,373,373,,[373]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,6,td,4.98%,,4.98,[4.98]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,24,7,td,1.53%,,1.53,[1.53]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,25,0,td,25,25,,[25]
data_raw/cn_official_legacy/round_02/raw/pages/chara/m_1__s_1.html,1,角色部分,stable,25,1,td,上白泽慧音,,,[]
