condition_family,source_category,condition_kind,source_index,source_id,source_name,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
entity_vote,chara,first,3,3,露米娅,49,chara,available_crawled,90,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=3&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0003/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0003/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 露米娅</b>（本命票要求：是）
entity_vote,chara,first,3,3,露米娅,49,music,available_crawled,165,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=3&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0003/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0003/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 露米娅</b>（本命票要求：是）
entity_vote,chara,any,4,4,大妖精,328,chara,available_crawled,134,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=4&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0004/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0004/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 大妖精</b>（本命票要求：否）
entity_vote,chara,any,4,4,大妖精,328,music,available_crawled,316,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=4&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0004/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0004/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 大妖精</b>（本命票要求：否）
entity_vote,chara,first,4,4,大妖精,26,chara,available_crawled,66,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=4&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0004/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0004/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 大妖精</b>（本命票要求：是）
entity_vote,chara,first,4,4,大妖精,26,music,available_crawled,117,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=4&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0004/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0004/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 大妖精</b>（本命票要求：是）
entity_vote,chara,any,5,5,琪露诺,1590,chara,available_crawled,165,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=5&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0005/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0005/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：否）
entity_vote,chara,any,5,5,琪露诺,1590,music,available_crawled,417,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=5&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0005/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0005/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：否）
entity_vote,chara,first,5,5,琪露诺,305,chara,available_crawled,121,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=5&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0005/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0005/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：是）
entity_vote,chara,first,5,5,琪露诺,305,music,available_crawled,272,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=5&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0005/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0005/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 琪露诺</b>（本命票要求：是）
entity_vote,chara,any,6,6,红美铃,845,chara,available_crawled,146,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=6&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0006/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0006/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 红美铃</b>（本命票要求：否）
entity_vote,chara,any,6,6,红美铃,845,music,available_crawled,381,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=6&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0006/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0006/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 红美铃</b>（本命票要求：否）
entity_vote,chara,first,6,6,红美铃,112,chara,available_crawled,95,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=6&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0006/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0006/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 红美铃</b>（本命票要求：是）
entity_vote,chara,first,6,6,红美铃,112,music,available_crawled,188,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=6&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0006/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0006/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 红美铃</b>（本命票要求：是）
entity_vote,chara,any,7,7,小恶魔,229,chara,available_crawled,118,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=7&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0007/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0007/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：否）
entity_vote,chara,any,7,7,小恶魔,229,music,available_crawled,253,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=7&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0007/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0007/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：否）
entity_vote,chara,first,7,7,小恶魔,20,chara,available_crawled,53,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=7&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0007/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0007/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：是）
entity_vote,chara,first,7,7,小恶魔,20,music,available_crawled,64,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=7&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0007/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0007/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 小恶魔</b>（本命票要求：是）
entity_vote,chara,any,8,8,帕秋莉·诺蕾姬,1141,chara,available_crawled,150,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=8&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0008/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0008/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：否）
entity_vote,chara,any,8,8,帕秋莉·诺蕾姬,1141,music,available_crawled,407,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=8&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0008/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0008/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：否）
entity_vote,chara,first,8,8,帕秋莉·诺蕾姬,182,chara,available_crawled,103,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=8&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0008/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0008/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：是）
entity_vote,chara,first,8,8,帕秋莉·诺蕾姬,182,music,available_crawled,218,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=8&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0008/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0008/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 帕秋莉·诺蕾姬</b>（本命票要求：是）
entity_vote,chara,any,9,9,十六夜咲夜,2529,chara,available_crawled,167,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=9&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0009/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0009/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：否）
entity_vote,chara,any,9,9,十六夜咲夜,2529,music,available_crawled,447,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=9&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0009/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0009/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：否）
entity_vote,chara,first,9,9,十六夜咲夜,454,chara,available_crawled,124,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=9&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0009/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0009/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：是）
entity_vote,chara,first,9,9,十六夜咲夜,454,music,available_crawled,259,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=9&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0009/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0009/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 十六夜咲夜</b>（本命票要求：是）
entity_vote,chara,any,10,10,蕾米莉亚·斯卡蕾特,2046,chara,available_crawled,158,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=10&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0010/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0010/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,any,10,10,蕾米莉亚·斯卡蕾特,2046,music,available_crawled,415,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=10&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0010/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0010/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,first,10,10,蕾米莉亚·斯卡蕾特,354,chara,available_crawled,114,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=10&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0010/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0010/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,first,10,10,蕾米莉亚·斯卡蕾特,354,music,available_crawled,258,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=10&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0010/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0010/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 蕾米莉亚·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,any,11,11,芙兰朵露·斯卡蕾特,1776,chara,available_crawled,157,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=11&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0011/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0011/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,any,11,11,芙兰朵露·斯卡蕾特,1776,music,available_crawled,413,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=11&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0011/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0011/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：否）
entity_vote,chara,first,11,11,芙兰朵露·斯卡蕾特,368,chara,available_crawled,129,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=11&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0011/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0011/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,first,11,11,芙兰朵露·斯卡蕾特,368,music,available_crawled,267,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=11&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0011/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0011/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 芙兰朵露·斯卡蕾特</b>（本命票要求：是）
entity_vote,chara,any,12,12,冴月麟,281,chara,available_crawled,158,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=12&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0012/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0012/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：否）
entity_vote,chara,any,12,12,冴月麟,281,music,available_crawled,358,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=12&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0012/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0012/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：否）
entity_vote,chara,first,12,12,冴月麟,29,chara,available_crawled,87,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=12&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0012/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0012/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：是）
entity_vote,chara,first,12,12,冴月麟,29,music,available_crawled,137,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=12&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0012/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0012/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 冴月麟</b>（本命票要求：是）
entity_vote,chara,any,13,13,蕾蒂·霍瓦特洛克,97,chara,available_crawled,122,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=13&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0013/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0013/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：否）
entity_vote,chara,any,13,13,蕾蒂·霍瓦特洛克,97,music,available_crawled,239,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=13&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0013/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0013/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：否）
entity_vote,chara,first,13,13,蕾蒂·霍瓦特洛克,11,chara,available_crawled,50,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=13&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0013/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0013/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：是）
entity_vote,chara,first,13,13,蕾蒂·霍瓦特洛克,11,music,available_crawled,55,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=13&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0013/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0013/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 蕾蒂·霍瓦特洛克</b>（本命票要求：是）
entity_vote,chara,any,14,14,橙,185,chara,available_crawled,120,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=14&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0014/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0014/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 橙</b>（本命票要求：否）
entity_vote,chara,any,14,14,橙,185,music,available_crawled,249,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=14&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0014/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0014/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 橙</b>（本命票要求：否）
entity_vote,chara,first,14,14,橙,20,chara,available_crawled,57,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=14&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0014/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0014/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 橙</b>（本命票要求：是）
entity_vote,chara,first,14,14,橙,20,music,available_crawled,97,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=14&votetrue=1,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/first/source_0014/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/first/source_0014/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 橙</b>（本命票要求：是）
entity_vote,chara,any,15,15,爱丽丝·玛格特洛依德,1657,chara,available_crawled,160,https://touhou.vote/v9/?m=chara&type=simple&votetype=chara&voteid=15&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0015/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0015/target_chara.json.gz,,official unfiltered simple ranking,,,,229,,,<b>在角色部门中投了 爱丽丝·玛格特洛依德</b>（本命票要求：否）
entity_vote,chara,any,15,15,爱丽丝·玛格特洛依德,1657,music,available_crawled,432,https://touhou.vote/v9/?m=music&type=simple&votetype=chara&voteid=15&votetrue=0,data_raw/cn_official_legacy/round_09/raw/advanced/entity/conditions/chara/any/source_0015/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/entity/conditions/chara/any/source_0015/target_music.json.gz,,official unfiltered simple ranking,,,,571,,,<b>在角色部门中投了 爱丽丝·玛格特洛依德</b>（本命票要求：否）
