source,table_index,table_heading,table_id,row_index,cell_index,cell_type,text,number,percent,numeric_tokens
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,4,投票群相关,stable,4,0,td,一年到三年：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,4,投票群相关,stable,4,1,td,3108票，占48.82%,,48.82,[3108]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,4,投票群相关,stable,5,0,td,三年以上：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,4,投票群相关,stable,5,1,td,1403票，占22.04%,,22.04,[1403]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,4,投票群相关,stable,6,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,5,投票群相关,stable,0,0,th,居住地分布情况,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,5,投票群相关,stable,1,0,td,+ 数据,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,5,投票群相关,stable,2,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,0,0,td,广东,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,0,1,td,935,935,,[935]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,1,0,td,上海,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,1,1,td,702,702,,[702]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,2,0,td,北京,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,2,1,td,495,495,,[495]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,3,0,td,江苏,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,3,1,td,478,478,,[478]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,4,0,td,浙江,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,4,1,td,473,473,,[473]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,5,0,td,湖北,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,5,1,td,292,292,,[292]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,6,0,td,四川,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,6,1,td,291,291,,[291]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,7,0,td,福建,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,7,1,td,276,276,,[276]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,8,0,td,广西,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,8,1,td,246,246,,[246]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,9,0,td,山东,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,9,1,td,218,218,,[218]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,10,0,td,湖南,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,10,1,td,179,179,,[179]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,11,0,td,辽宁,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,11,1,td,144,144,,[144]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,12,0,td,重庆,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,12,1,td,141,141,,[141]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,13,0,td,安徽,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,13,1,td,136,136,,[136]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,14,0,td,天津,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,14,1,td,134,134,,[134]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,15,0,td,河南,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,15,1,td,134,134,,[134]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,16,0,td,河北,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,16,1,td,105,105,,[105]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,17,0,td,江西,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,17,1,td,104,104,,[104]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,18,0,td,陕西,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,18,1,td,98,98,,[98]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,19,0,td,黑龙江,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,19,1,td,92,92,,[92]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,20,0,td,美洲,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,20,1,td,88,88,,[88]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,21,0,td,香港,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,21,1,td,79,79,,[79]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,22,0,td,吉林,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,22,1,td,63,63,,[63]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,23,0,td,山西,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,23,1,td,53,53,,[53]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,24,0,td,台湾,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,24,1,td,53,53,,[53]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,25,0,td,云南,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,25,1,td,52,52,,[52]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,26,0,td,贵州,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,26,1,td,48,48,,[48]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,27,0,td,内蒙古,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,27,1,td,36,36,,[36]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,28,0,td,海南,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,28,1,td,31,31,,[31]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,29,0,td,大洋洲,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,29,1,td,30,30,,[30]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,30,0,td,日本,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,30,1,td,28,28,,[28]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,31,0,td,欧洲,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,31,1,td,26,26,,[26]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,32,0,td,其他,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,32,1,td,23,23,,[23]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,33,0,td,亚洲其他地区,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,33,1,td,18,18,,[18]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,34,0,td,甘肃,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,34,1,td,18,18,,[18]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,35,0,td,宁夏,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,35,1,td,13,13,,[13]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,36,0,td,新疆,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,36,1,td,13,13,,[13]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,37,0,td,澳门,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,37,1,td,13,13,,[13]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,38,0,td,非洲,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,38,1,td,4,4,,[4]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,39,0,td,西藏,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,39,1,td,3,3,,[3]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,40,0,td,青海,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,6,投票群相关,stable3,40,1,td,1,1,,[1]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,0,0,th,是否玩过旧作,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,1,0,td,是：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,1,1,td,2883票，占45.29%,,45.29,[2883]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,2,0,td,否：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,2,1,td,3483票，占54.71%,,54.71,[3483]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,7,原作相关调查,stable,3,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,0,0,th,更喜欢官方游戏中的哪一类,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,1,0,td,STG：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,1,1,td,3065票，占48.15%,,48.15,[3065]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,2,0,td,FTG：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,2,1,td,1375票，占21.6%,,21.6,[1375]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,3,0,td,都差不多：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,3,1,td,1926票，占30.25%,,30.25,[1926]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,8,原作相关调查,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,0,0,th,是否玩过东方神灵庙,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,1,0,td,已通关：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,1,1,td,2447票，占38.44%,,38.44,[2447]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,2,0,td,玩过但尚未通关：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,2,1,td,2433票，占38.22%,,38.22,[2433]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,3,0,td,未玩过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,3,1,td,1486票，占23.34%,,23.34,[1486]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,9,原作相关调查,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,0,0,th,是否听过CD 鸟船遗迹,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,1,0,td,听过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,1,1,td,2584票，占40.59%,,40.59,[2584]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,2,0,td,知道但未听过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,2,1,td,2416票，占37.95%,,37.95,[2416]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,3,0,td,不知道是什么：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,3,1,td,1366票，占21.46%,,21.46,[1366]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,10,原作相关调查,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,0,0,th,最喜欢东方原作的哪方面,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,1,0,td,游戏：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,1,1,td,3596票，占56.49%,,56.49,[3596]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,2,0,td,音乐：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,2,1,td,5120票，占80.43%,,80.43,[5120]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,3,0,td,人物：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,3,1,td,5516票，占86.65%,,86.65,[5516]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,4,0,td,故事设定：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,4,1,td,4371票，占68.66%,,68.66,[4371]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,11,原作相关调查,stable,5,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,0,0,th,是否购买过正版的原作（游戏、CD、书籍）,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,1,0,td,是：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,1,1,td,1335票，占20.97%,,20.97,[1335]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,2,0,td,想买但没有机会：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,2,1,td,4061票，占63.79%,,63.79,[4061]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,3,0,td,没有考虑过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,3,1,td,970票，占15.24%,,15.24,[970]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,12,原作相关调查,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,0,0,th,是否访问过上海爱丽丝幻乐团的官网,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,1,0,td,是：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,1,1,td,3160票，占49.64%,,49.64,[3160]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,2,0,td,没有：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,2,1,td,3097票，占48.65%,,48.65,[3097]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,3,0,td,不清楚上海爱丽丝幻乐团是什么：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,3,1,td,109票，占1.71%,,1.71,[109]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,13,原作相关调查,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,0,0,th,在二次同人中更关注哪些,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,1,0,td,音乐：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,1,1,td,4730票，占74.3%,,74.3,[4730]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,2,0,td,漫画：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,2,1,td,3958票，占62.17%,,62.17,[3958]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,3,0,td,游戏：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,3,1,td,3596票，占56.49%,,56.49,[3596]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,4,0,td,绘画：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,4,1,td,3789票，占59.52%,,59.52,[3789]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,5,0,td,视频：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,5,1,td,4003票，占62.88%,,62.88,[4003]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,6,0,td,小说：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,6,1,td,1707票，占26.81%,,26.81,[1707]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,7,0,td,其他：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,7,1,td,1039票，占16.32%,,16.32,[1039]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,14,二次同人相关,stable,8,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,0,0,th,是否购买过二次同人作品（含国人作品）,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,1,0,td,有：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,1,1,td,3373票，占52.98%,,52.98,[3373]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,2,0,td,想买但没有机会：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,2,1,td,2160票，占33.93%,,33.93,[2160]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,3,0,td,没有考虑过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,3,1,td,833票，占13.09%,,13.09,[833]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,15,二次同人相关,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,0,0,th,是否想过做东方的同人创作,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,1,0,td,已经做过或正在做：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,1,1,td,1308票，占20.55%,,20.55,[1308]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,2,0,td,想过还没做：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,2,1,td,2939票，占46.17%,,46.17,[2939]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,3,0,td,没有想过：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,3,1,td,2119票，占33.29%,,33.29,[2119]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,16,二次同人相关,stable,4,0,td,+ 图表,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,17,二次同人相关,stable,0,0,th,原作和二次同人更热衷于,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,17,二次同人相关,stable,1,0,td,原作：,,,[]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,17,二次同人相关,stable,1,1,td,1564票，占24.57%,,24.57,[1564]
data_raw/cn_official_legacy/round_01/raw/pages/paper/index.html,17,二次同人相关,stable,2,0,td,二次同人：,,,[]
