source_category,source_index,source_id,source_name,base_name,base_vote_count,base_first_count,status,source
chara,90,90,八尺大人,八尺大人,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,91,91,彭祖,彭祖,3,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,92,92,黄帝,黄帝,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,93,93,尼西号,尼西号,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,94,94,清兰,清兰,47,3,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,95,95,铃瑚,铃瑚,29,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,96,96,哆来咪·苏伊特,哆来咪·苏伊特,432,42,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,97,97,稀神探女,稀神探女,573,55,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,98,98,克劳恩皮丝,克劳恩皮丝,334,23,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,99,99,纯狐,纯狐,724,78,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,100,100,赫卡提亚·拉碧斯拉祖利,赫卡提亚·拉碧斯拉祖利,217,19,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,101,101,神玉,神玉,5,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,102,102,魅魔,魅魔,130,11,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,103,103,菊理,菊理,5,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,104,104,矜羯罗,矜羯罗,14,2,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,105,105,幽玄魔眼,幽玄魔眼,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,106,106,依莉斯,依莉斯,8,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,107,107,萨丽爱尔,萨丽爱尔,31,6,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,108,108,玄爷,玄爷,11,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,109,109,里香,里香,15,2,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,110,110,明罗,明罗,15,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,111,111,Flower～战车,Flower～战车,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,112,112,邪眼西格玛,邪眼西格玛,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,113,113,爱莲,爱莲,27,4,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,114,114,小兔姬,小兔姬,15,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,115,115,卡娜·安娜贝拉尔,卡娜·安娜贝拉尔,39,4,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,116,116,朝仓理香子,朝仓理香子,14,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,117,117,北白河千百合,北白河千百合,21,2,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,118,118,冈崎梦美,冈崎梦美,205,19,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,119,119,咪咪号,咪咪号,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,120,120,留琴,留琴,8,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,121,121,玛○奇,玛○奇,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,122,122,苏格拉底,苏格拉底,2,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,123,123,奥莲姬,奥莲姬,4,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,124,124,胡桃,胡桃,15,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,125,125,艾丽,艾丽,15,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,126,126,梦月,梦月,15,3,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,127,127,幻月,幻月,46,5,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,128,128,萨拉,萨拉,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,129,129,露易兹,露易兹,5,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,130,130,雪,雪,16,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,131,131,舞,舞,3,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,132,132,梦子,梦子,20,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,133,133,神绮,神绮,196,17,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,134,134,宇佐见莲子,宇佐见莲子,679,80,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,135,135,玛艾露贝莉·赫恩（梅莉）,玛艾露贝莉·赫恩（梅莉）,586,41,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,136,136,稗田阿求,稗田阿求,324,36,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,137,137,森近霖之助,森近霖之助,249,21,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,138,138,无名的读书妖怪（朱鹭子）,无名的读书妖怪（朱鹭子）,33,2,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,139,139,桑尼米尔克,桑尼米尔克,68,8,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,140,140,露娜切尔德,露娜切尔德,140,6,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,141,141,斯塔萨菲雅,斯塔萨菲雅,102,8,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,142,142,绵月丰姬,绵月丰姬,41,5,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,143,143,绵月依姬,绵月依姬,43,4,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,144,144,Reisen,Reisen,8,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,145,145,茨木华扇,茨木华扇,393,51,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,146,146,本居小铃,本居小铃,252,20,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,147,147,龙神,龙神,12,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,148,148,月夜见,月夜见,3,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,149,149,石长姬,石长姬,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,150,150,木花咲耶姬,木花咲耶姬,3,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,151,151,天照大御神,天照大御神,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,152,152,石凝老命,石凝老命,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,153,153,天宇受卖命,天宇受卖命,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,154,154,伊豆能卖,伊豆能卖,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,155,155,火雷神,火雷神,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,156,156,岩笠,岩笠,2,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,157,157,瑞江浦岛子,瑞江浦岛子,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,158,158,前鬼 / 后鬼,前鬼 / 后鬼,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,159,159,求闻史纪中的受访人群,求闻史纪中的受访人群,6,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,160,160,野槌,野槌,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,161,161,酒虫,酒虫,3,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,162,162,雷兽（务光）,雷兽（务光）,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,163,163,运松翁,运松翁,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,164,164,久米 / 竿打,久米 / 竿打,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,165,165,管狐,管狐,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,166,166,水鬼鬼神长,水鬼鬼神长,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,167,167,万岁乐,万岁乐,5,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,168,168,人面犬,人面犬,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,169,169,邪龙,邪龙,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,170,170,烟烟罗,烟烟罗,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,171,171,卓柏卡布拉,卓柏卡布拉,3,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,172,172,沓颊,沓颊,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,173,173,稻荷大人,稻荷大人,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,174,174,怨灵少女,怨灵少女,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,175,175,佑天上人,佑天上人,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,176,176,读书狐狸,读书狐狸,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,177,177,白仙和尚,白仙和尚,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,178,178,占卜师（易者）,占卜师（易者）,111,5,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,179,179,毛玉,毛玉,48,3,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,180,180,妖精（含持花妖精，僵尸妖精）,妖精（含持花妖精，僵尸妖精）,11,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,181,181,UFO,UFO,8,1,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,182,182,怨灵,怨灵,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,183,183,人偶（含上海人偶、哥利亚人偶）,人偶（含上海人偶、哥利亚人偶）,57,5,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,184,184,幽灵,幽灵,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,185,185,阴阳玉,阴阳玉,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,186,186,狸猫,狸猫,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,187,187,河童（含山童）,河童（含山童）,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,188,188,野铁炮,野铁炮,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,189,189,地精,地精,1,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,190,190,座敷童子,座敷童子,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,191,191,STG作品中没有名称的角色,STG作品中没有名称的角色,9,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,192,192,酒吧老板,酒吧老板,6,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,193,193,长相酷似周杰伦的参拜客,长相酷似周杰伦的参拜客,37,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,194,194,盐家老板,盐家老板,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,195,195,马凭,马凭,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,196,196,竹扫帚付丧神,竹扫帚付丧神,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,197,197,大老爷,大老爷,0,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,198,198,杀死大老爷的侍童,杀死大老爷的侍童,4,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,199,199,妖怪兔,妖怪兔,2,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
chara,200,200,酒吧客人,酒吧客人,3,0,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/entity/catalog/chara.json
