condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,5,5,25-29岁,520,chara,available_crawled,142,https://touhou.vote/v9/?m=chara&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的年龄阶段→25-29岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,5,5,25-29岁,520,music,available_crawled,335,https://touhou.vote/v9/?m=music&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的年龄阶段→25-29岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,6,6,30-40岁,110,chara,available_crawled,110,https://touhou.vote/v9/?m=chara&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=6,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的年龄阶段→30-40岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,6,6,30-40岁,110,music,available_crawled,220,https://touhou.vote/v9/?m=music&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=6,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的年龄阶段→30-40岁</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,7,7,40岁以上,15,chara,available_crawled,45,https://touhou.vote/v9/?m=chara&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=7,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的年龄阶段→40岁以上</b>
questionnaire_answer,2,1,您的年龄阶段,2d3f1fec929088bsdwe2bb901ab5LidwhSl82020,7,7,40岁以上,15,music,available_crawled,31,https://touhou.vote/v9/?m=music&type=simple&quest=2d3f1fec929088bsdwe2bb901ab5LidwhSl82020&item=7,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_002/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_002/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的年龄阶段→40岁以上</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,1,1,不到一个月,91,chara,available_crawled,74,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→不到一个月</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,1,1,不到一个月,91,music,available_crawled,96,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→不到一个月</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,2,2,半年以内,727,chara,available_crawled,145,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=2,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→半年以内</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,2,2,半年以内,727,music,available_crawled,318,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=2,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→半年以内</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,3,3,半年到一年（2019年下半年或之后）,2383,chara,available_crawled,169,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=3,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→半年到一年（2019年下半年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,3,3,半年到一年（2019年下半年或之后）,2383,music,available_crawled,431,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=3,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→半年到一年（2019年下半年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,4,4,一年到三年（2017年或之后）,3947,chara,available_crawled,188,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=4,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→一年到三年（2017年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,4,4,一年到三年（2017年或之后）,3947,music,available_crawled,495,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=4,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→一年到三年（2017年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,5,5,三年到五年（2015年或之后）,2408,chara,available_crawled,181,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→三年到五年（2015年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,5,5,三年到五年（2015年或之后）,2408,music,available_crawled,482,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→三年到五年（2015年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,6,6,五年到七年（2013年或之后）,1275,chara,available_crawled,169,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=6,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→五年到七年（2013年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,6,6,五年到七年（2013年或之后）,1275,music,available_crawled,431,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=6,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→五年到七年（2013年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,7,7,七年到十年（2010年或之后）,692,chara,available_crawled,161,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=7,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→七年到十年（2010年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,7,7,七年到十年（2010年或之后）,692,music,available_crawled,404,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=7,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→七年到十年（2010年或之后）</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,8,8,十年以上,151,chara,available_crawled,120,https://touhou.vote/v9/?m=chara&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=8,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_008/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_008/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您正式接触东方Project多久→十年以上</b>
questionnaire_answer,3,1,您正式接触东方Project多久,eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020,8,8,十年以上,151,music,available_crawled,261,https://touhou.vote/v9/?m=music&type=simple&quest=eba7afdfc2ed577a7ff0c299b7e7bYd0zSJ62020&item=8,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_003/a_008/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_003/a_008/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您正式接触东方Project多久→十年以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,1,1,小学及以下,46,chara,available_crawled,91,https://touhou.vote/v9/?m=chara&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的受教育程度→小学及以下</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,1,1,小学及以下,46,music,available_crawled,122,https://touhou.vote/v9/?m=music&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的受教育程度→小学及以下</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,2,2,初中,1119,chara,available_crawled,172,https://touhou.vote/v9/?m=chara&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=2,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的受教育程度→初中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,2,2,初中,1119,music,available_crawled,412,https://touhou.vote/v9/?m=music&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=2,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的受教育程度→初中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,3,3,高中,3923,chara,available_crawled,190,https://touhou.vote/v9/?m=chara&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=3,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的受教育程度→高中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,3,3,高中,3923,music,available_crawled,499,https://touhou.vote/v9/?m=music&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=3,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的受教育程度→高中</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,4,4,大学及以上,6329,chara,available_crawled,193,https://touhou.vote/v9/?m=chara&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=4,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的受教育程度→大学及以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,4,4,大学及以上,6329,music,available_crawled,514,https://touhou.vote/v9/?m=music&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=4,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的受教育程度→大学及以上</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,5,5,其他,257,chara,available_crawled,137,https://touhou.vote/v9/?m=chara&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的受教育程度→其他</b>
questionnaire_answer,4,1,您的受教育程度,f81a726ed4ds2ae9463d213292e1mvINMhK92020,5,5,其他,257,music,available_crawled,296,https://touhou.vote/v9/?m=music&type=simple&quest=f81a726ed4ds2ae9463d213292e1mvINMhK92020&item=5,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_004/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_004/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的受教育程度→其他</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020,1,1,在校学生,9683,chara,available_crawled,202,https://touhou.vote/v9/?m=chara&type=simple&quest=9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_005/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_005/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的工作类型是→在校学生</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020,1,1,在校学生,9683,music,available_crawled,531,https://touhou.vote/v9/?m=music&type=simple&quest=9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020&item=1,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_005/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_005/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,571,,,<b>您的工作类型是→在校学生</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020,2,2,固定工作者,1052,chara,available_crawled,167,https://touhou.vote/v9/?m=chara&type=simple&quest=9e5354c6c9102cbdf1b3afcf6f06QlA7yH2F2020&item=2,data_raw/cn_official_legacy/round_09/raw/advanced/questionnaire/conditions/q_005/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_09/processed/advanced/questionnaire/conditions/q_005/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,229,,,<b>您的工作类型是→固定工作者</b>
